clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
19,0.5394736842105263,1.2125,0.1653720238095238,0.5363636363636364,6,4,35,,income_high_low
33,0.4705882352941176,1.1375,0.1724255952380952,0.4864864864864865,1,4,36,,income_high_low
24,0.5032679738562091,1.2,0.1768898809523809,0.5315315315315315,4,4,37,,income_high_low
22,0.4533333333333333,1.2125,0.1903273809523809,0.4907407407407407,2,4,38,,income_high_low
23,0.5194805194805194,1.2375,0.2015069318866787,0.5491071428571429,6,4,39,,income_high_low
25,0.4928571428571429,1.2,0.1864434523809524,0.4976076555023923,5,4,40,,income_high_low
20,0.46,1.25,0.197172619047619,0.5253456221198156,0,4,41,,income_high_low
24,0.5370370370370371,1.1125,0.1385416666666666,0.4482758620689655,2,4,42,,income_high_low
25,0.5370370370370371,1.1375,0.1533482142857142,0.5108225108225108,1,4,43,,income_high_low
24,0.4864864864864865,1.25,0.1991815476190476,0.509090909090909,6,4,44,,income_high_low
31,0.5724137931034483,1.1125,0.1621428571428571,0.4495412844036697,1,4,45,,income_high_low
29,0.487012987012987,1.1875,0.1752380952380952,0.5154185022026432,2,4,46,,income_high_low
31,0.5140845070422535,1.125,0.1772321428571428,0.4626168224299065,1,4,47,,income_high_low
27,0.5253164556962026,1.1625,0.1636904761904762,0.4759825327510917,4,4,48,,income_high_low
29,0.4733333333333333,1.1375,0.1733482142857142,0.4930875576036866,3,4,49,,income_high_low
22,0.5714285714285714,1.2125,0.1585714285714285,0.4933333333333333,4,4,50,,income_high_low
27,0.4965986394557823,1.1875,0.1905952380952381,0.4953703703703703,3,4,51,,income_high_low
25,0.5298013245033113,1.1625,0.1714880952380952,0.4911504424778761,2,4,52,,income_high_low
24,0.5460526315789473,1.2,0.1561160714285714,0.5381165919282511,2,4,53,,income_high_low
29,0.5263157894736842,1.1625,0.1637053571428571,0.4520547945205479,3,4,54,,income_high_low
28,0.4487179487179487,1.2,0.1899255952380952,0.5205479452054794,5,4,55,,income_high_low
19,0.5592105263157895,1.2125,0.1766666666666666,0.5299539170506913,3,4,56,,income_high_low
27,0.5337837837837838,1.1375,0.1669494047619047,0.4835680751173709,2,4,57,,income_high_low
26,0.5584415584415584,1.075,0.1727827380952381,0.4681818181818182,2,4,58,,income_high_low
28,0.5454545454545454,1.125,0.1689880952380952,0.4841628959276018,4,4,59,,income_high_low
29,0.463855421686747,1.15,0.1585863095238095,0.5127118644067796,0,4,60,,income_high_low
23,0.4864864864864865,1.3375,0.1895684523809523,0.5231481481481481,9,5,61,,income_high_low
25,0.5285714285714286,1.225,0.1846428571428571,0.536697247706422,2,4,62,,income_high_low
32,0.4802631578947368,1.1,0.189360119047619,0.4861111111111111,1,4,63,,income_high_low
32,0.5675675675675675,1.1375,0.1504613095238095,0.4908256880733945,0,4,64,,income_high_low
26,0.4876543209876543,1.1875,0.1576041666666666,0.5021834061135371,2,4,65,,income_high_low
23,0.5733333333333334,1.175,0.138422619047619,0.5133928571428571,3,4,66,,income_high_low
25,0.5273972602739726,1.2125,0.1642708333333333,0.5185185185185185,4,4,67,,income_high_low
25,0.5359477124183006,1.1625,0.1562797619047619,0.484304932735426,3,4,68,,income_high_low
27,0.5608108108108109,1.1125,0.1604761904761905,0.4722222222222222,1,4,69,,income_high_low
28,0.5664335664335665,1.1375,0.1559523809523809,0.4608294930875576,6,4,70,,income_high_low
23,0.4864864864864865,1.1875,0.1751339285714285,0.4953271028037383,4,4,71,,income_high_low
26,0.4411764705882353,1.325,0.2408184523809523,0.5763546798029556,10,8,72,,income_high_low
29,0.4791666666666667,1.175,0.1649553571428571,0.4809523809523809,2,4,73,,income_high_low
31,0.5241379310344828,1.175,0.1732142857142857,0.5070422535211268,4,4,74,,income_high_low
30,0.5753424657534246,1.075,0.1737202380952381,0.4311926605504587,1,4,75,,income_high_low
37,0.4615384615384615,1.1375,0.1451934523809523,0.453781512605042,3,4,76,,income_high_low
24,0.4871794871794871,1.2125,0.1968154761904761,0.5426008968609866,4,4,77,,income_high_low
26,0.48125,1.1375,0.144375,0.5043859649122807,4,4,78,,income_high_low
27,0.4671052631578947,1.25,0.1927678571428571,0.545045045045045,6,4,79,,income_high_low
24,0.4873417721518987,1.1625,0.2128125,0.5065502183406113,2,4,80,,income_high_low
21,0.4743589743589743,1.2375,0.1753125,0.5288888888888889,6,4,81,,income_high_low
29,0.5170068027210885,1.1375,0.1693942133815551,0.4716981132075472,2,4,82,,income_high_low
30,0.4903225806451612,1.1625,0.1660565476190476,0.4577777777777778,2,4,83,,income_high_low
29,0.6027397260273972,1.2,0.1785267857142857,0.4952830188679245,6,4,84,,income_high_low
27,0.5,1.1625,0.1752083333333333,0.4794520547945205,3,4,85,,income_high_low
22,0.6066666666666667,1.1375,0.1796130952380952,0.5225225225225225,3,4,86,,income_high_low
23,0.4968152866242038,1.1875,0.1913095238095238,0.5110132158590308,4,4,87,,income_high_low
23,0.5294117647058824,1.2,0.168836648583484,0.5023041474654378,5,4,88,,income_high_low
23,0.5466666666666666,1.1375,0.1602232142857143,0.4792626728110599,1,4,89,,income_high_low
25,0.5263157894736842,1.15,0.1679315476190476,0.4841628959276018,3,4,90,,income_high_low
18,0.4797297297297297,1.35,0.2236458333333333,0.6186046511627907,9,4,91,,income_high_low
27,0.5490196078431373,1.15,0.1507233273056057,0.4932735426008968,2,4,92,,income_high_low
26,0.6,1.0875,0.138422619047619,0.4736842105263157,3,4,93,,income_high_low
31,0.5342465753424658,1.0875,0.1404166666666667,0.4325581395348837,1,4,94,,income_high_low
23,0.5337837837837838,1.2,0.194375,0.5,3,4,95,,income_high_low
